month,day_of_week,op_unique_carrier,origin,dest,crs_dep_time,distance,dep_time_bin,carrier_origin
4,3,0.253760206,0.179271709,0.231961045,1604,987,0.209605296,0.237562369
3,3,0.227520436,0.170843776,0.248186946,1209,1076,0.209605296,0.222218615
8,4,0.193371815,0.234011628,0.176846591,1555,2295,0.307938035,0.247524752
11,7,0.179017013,0.193528813,0.144570707,625,175,0.107609327,0.193528813
12,7,0.193371815,0.195102041,0.217485863,1815,994,0.307938035,0.178907721
6,5,0.164141953,0.198960499,0.172413793,2310,1199,0.307938035,0.188465175
7,7,0.257645701,0.195259594,0.194444444,1229,636,0.209605296,0.25891182
12,5,0.253760206,0.206087824,0.181617647,1247,2300,0.209605296,0.185365854
12,6,0.188744508,0.179231863,0.219789132,1755,1297,0.307938035,0.187214612
8,1,0.164141953,0.158739963,0.231961045,820,989,0.107609327,0.162127108
3,3,0.188744508,0.225241546,0.207186974,1651,1400,0.209605296,0.221674877
5,2,0.12632594,0.100238663,0.169817927,1330,2556,0.209605296,0.105386417
4,4,0.213325183,0.233001082,0.240740741,1622,550,0.209605296,0.233001082
10,7,0.265797392,0.263761468,0.180762852,1112,1062,0.107609327,0.28409114
9,1,0.179017013,0.182389952,0.171803653,1247,668,0.209605296,0.186418221
4,3,0.265797392,0.262749446,0.176846591,1220,1217,0.209605296,0.265305918
7,5,0.164141953,0.160886868,0.220913108,1040,1532,0.107609327,0.145833333
12,5,0.213267204,0.224489796,0.214473684,1054,290,0.107609327,0.184435774
3,1,0.265797392,0.244406196,0.219546742,635,861,0.107609327,0.248908297
2,5,0.253760206,0.18494152,0.161744023,1736,621,0.307938035,0.232858991
9,2,0.188744508,0.195227766,0.150485437,730,2434,0.107609327,0.203092784
8,2,0.188744508,0.229000884,0.172413793,1616,1506,0.209605296,0.227272331
4,6,0.179017013,0.246406594,0.172954642,1859,93,0.307938035,0.3305093
4,5,0.156283375,0.212454212,0.181655481,610,866,0.107609327,0.169188904
10,7,0.179017013,0.22991128,0.160042743,845,466,0.107609327,0.233243968
4,7,0.164141953,0.198960499,0.185676393,940,1900,0.107609327,0.188465175
9,6,0.253760206,0.225241546,0.224489796,1806,964,0.307938035,0.328465995
3,1,0.253760206,0.18494152,0.199887704,1248,2153,0.209605296,0.232858991
3,3,0.213267204,0.181250014,0.214473684,1250,83,0.209605296,0.177776236
12,7,0.164141953,0.198960499,0.199887704,2155,760,0.307938035,0.188465175
6,7,0.213325183,0.195227766,0.181818257,1255,988,0.209605296,0.143795797
3,6,0.156283375,0.1626505,0.199887704,1437,189,0.209605296,0.167251495
3,1,0.164141953,0.160886868,0.1875,1339,1174,0.209605296,0.145833333
2,6,0.200784094,0.262749446,0.172954642,1418,1660,0.209605296,0.185345869
5,5,0.164141953,0.206087824,0.144570707,1849,2105,0.307938035,0.198879552
12,2,0.179017013,0.147994467,0.181617647,951,621,0.107609327,0.146555228
7,3,0.179017013,0.16878865,0.277777778,925,945,0.107609327,0.137992832
3,7,0.193371815,0.198960499,0.178984862,1505,591,0.209605296,0.209302326
8,6,0.164141953,0.209865859,0.200752823,2255,129,0.307938035,0.157894737
7,5,0.179017013,0.225241546,0.169817927,700,1379,0.107609327,0.216931216
5,3,0.227520436,0.244406196,0.206270627,2234,834,0.307938035,0.266666667
5,7,0.265797392,0.225241546,0.172413793,919,862,0.107609327,0.314227797
3,7,0.179017013,0.158739963,0.195877381,1110,618,0.107609327,0.118161926
1,1,0.253760206,0.206087824,0.198044623,815,867,0.107609327,0.185365854
6,5,0.179017013,0.207460399,0.169817927,1100,337,0.107609327,0.233333333
1,3,0.193371815,0.227874564,0.240449438,1450,883,0.209605296,0.242802303
2,7,0.253760206,0.26082578,0.181655481,1813,544,0.307938035,0.277970012
6,6,0.164141953,0.175956284,0.16384535,925,594,0.107609327,0.185406699
4,5,0.253760206,0.26082578,0.204255319,1633,547,0.209605296,0.277970012
10,2,0.213267204,0.209064327,0.240740741,1550,554,0.209605296,0.2
2,7,0.253760206,0.18494152,0.219546742,1730,2075,0.307938035,0.232858991
5,2,0.253760206,0.253932584,0.219546742,700,951,0.107609327,0.272699686
5,5,0.188744508,0.195227766,0.234627832,840,1569,0.107609327,0.203092784
3,2,0.179017013,0.16878865,0.186915888,945,337,0.107609327,0.137992832
6,5,0.164141953,0.165354331,0.16384535,620,2172,0.107609327,0.079244056
4,2,0.187981127,0.262749446,0.191921553,1748,408,0.307938035,0.173913043
8,2,0.179017013,0.21881582,0.185483871,2045,563,0.307938035,0.177362894
10,6,0.164141953,0.160886868,0.176846591,1000,936,0.107609327,0.145833333
11,2,0.253760206,0.161234991,0.214473684,820,1095,0.107609327,0.195312561
12,4,0.188744508,0.195227766,0.16384535,645,746,0.107609327,0.203092784
10,3,0.193371815,0.212454212,0.172413793,725,1083,0.107609327,0.220704224
2,3,0.213267204,0.181250014,0.214473684,1941,83,0.307938035,0.177776236
9,3,0.193371815,0.201082753,0.231023102,2020,345,0.307938035,0.223931624
12,6,0.200784094,0.204102505,0.151980646,600,95,0.107609327,0.204102505
6,1,0.187981127,0.262749446,0.219789132,1255,190,0.209605296,0.173913043
6,4,0.227520436,0.201082753,0.219546742,2247,2176,0.307938035,0.18128655
4,2,0.137856629,0.179231863,0.159246575,1245,299,0.209605296,0.105790031
4,1,0.179017013,0.22991128,0.224933956,1125,666,0.107609327,0.233243968
12,4,0.188744508,0.234011628,0.193975904,800,1303,0.107609327,0.185897451
3,7,0.164141953,0.244406196,0.224489796,1730,192,0.307938035,0.20212766
11,5,0.265797392,0.21881582,0.181617647,1851,602,0.307938035,0.218130312
8,5,0.164141953,0.160886868,0.144570707,830,991,0.107609327,0.145833333
12,7,0.257645701,0.263761468,0.2291036,915,1211,0.107609327,0.293233083
10,4,0.200784094,0.209865859,0.172413793,900,1024,0.107609327,0.234210526
12,1,0.188744508,0.22991128,0.191709845,1817,607,0.307938035,0.222398729
5,5,0.156283375,0.138939,0.16384535,626,83,0.107609327,0.167251495
8,2,0.200784094,0.16878865,0.172954642,2120,954,0.307938035,0.134456984
12,1,0.253760206,0.266837716,0.219546742,945,1013,0.107609327,0.313309776
5,7,0.188744508,0.210227273,0.193975904,1605,305,0.209605296,0.126778181
4,7,0.156283375,0.156862745,0.181655481,1738,292,0.307938035,0.234238363
6,4,0.137856629,0.147829864,0.181655481,1145,500,0.107609327,0.169188904
2,3,0.193371815,0.139175259,0.219047619,1255,1137,0.209605296,0.073293381
2,5,0.253760206,0.22991128,0.244444444,2036,1437,0.307938035,0.27027027
1,2,0.253760206,0.266837716,0.27833002,1000,1045,0.107609327,0.313309776
7,4,0.164141953,0.198960499,0.169817927,1910,1947,0.307938035,0.188465175
11,2,0.188744508,0.209865859,0.198044623,1055,1721,0.107609327,0.162395362
1,3,0.187981127,0.195227766,0.198044623,2045,719,0.307938035,0.219806131
8,1,0.137856629,0.224489796,0.181655481,729,296,0.107609327,0.164652139
6,7,0.253760206,0.18494152,0.219546742,710,2075,0.107609327,0.232858991
11,1,0.253760206,0.191876751,0.224489796,642,806,0.107609327,0.273380785
12,2,0.253760206,0.170843776,0.198044623,1429,733,0.209605296,0.172995781
2,1,0.193371815,0.218421053,0.211971026,1625,1521,0.209605296,0.217307692
10,5,0.156283375,0.212454212,0.181655481,1123,866,0.107609327,0.169188904
2,5,0.213325183,0.146446676,0.307894418,1733,477,0.307938035,0.146446676
8,6,0.12632594,0.100238663,0.117048346,1930,100,0.307938035,0.105386417
10,1,0.253760206,0.150916784,0.214473684,611,427,0.107609327,0.218366093
6,3,0.257645701,0.221568627,0.199887704,1040,1074,0.107609327,0.320744371
1,1,0.188744508,0.263761468,0.207186974,2035,1065,0.107609327,0.1262315
12,6,0.193371815,0.201082753,0.199386503,1825,486,0.307938035,0.223931624
9,6,0.193371815,0.216216216,0.182578397,940,623,0.107609327,0.22022022
2,1,0.253760206,0.234011628,0.181617647,1255,304,0.209605296,0.189781092
2,5,0.188744508,0.225241546,0.242339833,1225,787,0.209605296,0.221674877
12,6,0.200784094,0.167251495,0.151980646,1133,123,0.209605296,0.167251495
6,3,0.164141953,0.201082753,0.172954642,1105,867,0.107609327,0.139013453
1,1,0.200784094,0.209865859,0.196226415,2255,1448,0.307938035,0.234210526
6,7,0.137856629,0.195259594,0.205048944,955,213,0.107609327,0.150862069
9,1,0.164141953,0.198960499,0.180762852,2245,554,0.307938035,0.188465175
7,2,0.193371815,0.263761468,0.176846591,2145,925,0.307938035,0.28229665
9,4,0.253760206,0.195102041,0.199887704,535,1521,0.107609327,0.199052133
9,1,0.227520436,0.204266831,0.163090129,1052,455,0.107609327,0.204266831
10,7,0.265797392,0.221568627,0.219546742,2135,993,0.307938035,0.334096014
11,4,0.137856629,0.142857145,0.181655481,624,610,0.107609327,0.109359555
10,6,0.193371815,0.21881582,0.198044623,1850,888,0.307938035,0.244728916
11,6,0.164141953,0.198960499,0.211971026,2125,1747,0.307938035,0.188465175
7,4,0.164141953,0.198960499,0.172413793,710,1199,0.107609327,0.188465175
6,4,0.164141953,0.198960499,0.191921553,1100,341,0.107609327,0.188465175
12,3,0.164141953,0.198960499,0.181818257,2245,250,0.307938035,0.188465175
3,1,0.188744508,0.266837716,0.207186974,602,1085,0.107609327,0.265638288
1,2,0.193371815,0.221568627,0.194915254,1510,1155,0.209605296,0.201754099
5,4,0.179017013,0.235917136,0.172413793,1030,406,0.107609327,0.234238363
4,1,0.213267204,0.262749446,0.229353561,1856,603,0.307938035,0.251907587
9,3,0.253760206,0.181372549,0.231961045,722,918,0.107609327,0.22823851
12,1,0.193371815,0.161234991,0.169817927,2050,1211,0.307938035,0.144104804
3,4,0.179017013,0.219186922,0.280818414,1802,250,0.307938035,0.219186922
3,1,0.179017013,0.171717172,0.172413793,1707,616,0.307938035,0.130279538
2,3,0.227520436,0.170843776,0.217485863,1059,950,0.107609327,0.222218615
3,2,0.164141953,0.221568627,0.171803653,1410,1084,0.209605296,0.139824442
7,6,0.188744508,0.170843776,0.198044623,830,733,0.107609327,0.207999733
7,5,0.188744508,0.195227766,0.198044623,759,719,0.107609327,0.203092784
8,4,0.253760206,0.182291667,0.231961045,615,1336,0.107609327,0.208790581
4,5,0.156283375,0.175956284,0.228571429,2140,529,0.307938035,0.181818207
8,7,0.164141953,0.209865859,0.16384535,2115,2182,0.307938035,0.157894737
5,2,0.253760206,0.195259594,0.219789132,659,1521,0.107609327,0.163461539
5,4,0.193371815,0.26082578,0.182578397,1050,328,0.107609327,0.148840369
7,2,0.253760206,0.189175258,0.220406224,1010,590,0.107609327,0.226600985
2,7,0.193371815,0.234011628,0.176846591,1605,2295,0.209605296,0.247524752
5,4,0.193371815,0.218421053,0.211971026,1550,1521,0.209605296,0.217307692
10,5,0.188744508,0.207460399,0.185676393,2130,363,0.307938035,0.171232877
12,7,0.253760206,0.201082753,0.224489796,830,2174,0.107609327,0.174603176
9,7,0.164141953,0.207460399,0.16384535,600,2139,0.107609327,0.197860963
10,4,0.257645701,0.189175258,0.217485863,2000,759,0.307938035,0.168068743
9,3,0.164141953,0.189997618,0.174674958,520,144,0.107609327,0.170162352
10,1,0.137856629,0.170843776,0.174674958,630,1020,0.107609327,0.127659574
10,1,0.200784094,0.206087824,0.280818414,1830,2704,0.307938035,0.250572201
3,7,0.164141953,0.175956284,0.214473684,1005,500,0.209605296,0.185406699
10,7,0.193371815,0.221568627,0.159246575,1150,930,0.107609327,0.201754099
8,3,0.227520436,0.166144201,0.211971026,1929,345,0.307938035,0.179101409
6,3,0.179017013,0.191616769,0.220913108,605,314,0.107609327,0.173931229
1,4,0.137856629,0.142857145,0.181655481,1324,610,0.209605296,0.109359555
12,5,0.179017013,0.182957945,0.16384535,604,508,0.107609327,0.191255622
5,3,0.164141953,0.170843776,0.248186946,1858,1076,0.307938035,0.189781022
10,2,0.253760206,0.189175258,0.231961045,1020,1192,0.107609327,0.226600985
4,2,0.188744508,0.22991128,0.181655481,1600,733,0.209605296,0.222398729
8,3,0.164141953,0.198960499,0.181655481,2000,762,0.307938035,0.188465175
12,5,0.137856629,0.19647808,0.198044623,1648,224,0.209605296,0.225003747
10,6,0.12632594,0.100238663,0.117048346,1129,100,0.107609327,0.105386417
7,3,0.137856629,0.170843776,0.159246575,1130,479,0.107609327,0.127659574
4,1,0.227520436,0.227874564,0.211971026,1150,2106,0.107609327,0.189655757
3,3,0.213267204,0.191876751,0.214473684,1041,328,0.107609327,0.287875871
1,2,0.179017013,0.262749446,0.073722863,2125,285,0.107609327,0.170087977
5,2,0.164141953,0.176470588,0.16384535,1725,214,0.307938035,0.177776236
5,6,0.193371815,0.244406196,0.18327606,1310,849,0.209605296,0.23816568
1,2,0.193371815,0.16,0.186915888,700,512,0.107609327,0.181982106
6,6,0.253760206,0.234011628,0.219546742,2250,2370,0.307938035,0.189781092
8,5,0.164141953,0.161234991,0.174674958,1855,1097,0.307938035,0.235917136
12,5,0.213267204,0.262749446,0.229353561,1941,603,0.307938035,0.251907587
3,7,0.164141953,0.195227766,0.174674958,605,1008,0.107609327,0.181824286
6,6,0.179017013,0.18537415,0.171803653,700,95,0.107609327,0.179893324
4,7,0.253760206,0.249914223,0.214473684,735,737,0.107609327,0.172490791
6,6,0.179017013,0.286763895,0.198044623,730,510,0.107609327,0.315742251
6,6,0.265797392,0.234011628,0.231961045,1634,1171,0.307938035,0.451228145
5,2,0.164141953,0.181372549,0.16384535,825,270,0.107609327,0.169191491
11,5,0.193371815,0.216216216,0.234627832,755,247,0.107609327,0.22022022
5,3,0.227520436,0.195227766,0.221518987,1039,645,0.107609327,0.223776108
5,2,0.164141953,0.189175258,0.16384535,2032,547,0.307938035,0.165355073
6,2,0.188744508,0.18537415,0.172413793,919,1201,0.107609327,0.138897841
5,3,0.187981127,0.262749446,0.219041861,1248,690,0.209605296,0.173913043
1,7,0.164141953,0.198960499,0.242339833,940,406,0.107609327,0.188465175
7,1,0.253760206,0.26082578,0.181655481,1624,544,0.209605296,0.277970012
9,7,0.193371815,0.253932584,0.176846591,740,883,0.107609327,0.167742658
5,7,0.193371815,0.167164179,0.204255319,1320,1093,0.209605296,0.134276253
11,3,0.137856629,0.179347826,0.219546742,700,268,0.107609327,0.11216388
8,7,0.253760206,0.26082578,0.219789132,2039,1032,0.107609327,0.277970012
4,7,0.164141953,0.175956284,0.181617647,859,1671,0.107609327,0.185406699
4,5,0.193371815,0.185592186,0.206128134,625,302,0.107609327,0.187335092
2,7,0.227520436,0.198960499,0.217485863,1922,404,0.307938035,0.32167776
4,4,0.179017013,0.165354331,0.172954642,1410,129,0.209605296,0.116959087
12,1,0.188744508,0.21881582,0.219789132,1348,775,0.209605296,0.221264368
7,1,0.213325183,0.172093023,0.162116843,1258,382,0.209605296,0.18405425
8,2,0.179017013,0.207460399,0.244444444,1655,751,0.307938035,0.233333333
12,5,0.188744508,0.207460399,0.231023102,2253,192,0.307938035,0.171232877
7,1,0.179017013,0.262749446,0.190140886,1450,309,0.209605296,0.170087977
4,6,0.188744508,0.191876751,0.207186974,1555,748,0.209605296,0.163069773
2,5,0.213267204,0.209064327,0.182578397,1345,675,0.209605296,0.2
9,3,0.164141953,0.198960499,0.234,1130,946,0.107609327,0.188465175
4,4,0.253760206,0.189175258,0.181818257,1100,789,0.107609327,0.226600985
7,6,0.213267204,0.26082578,0.169191491,1722,481,0.307938035,0.229299363
3,6,0.227520436,0.161234991,0.211971026,1432,1069,0.209605296,0.174456032
5,5,0.193371815,0.173010381,0.204255319,1255,903,0.209605296,0.175090253
1,1,0.193371815,0.191876751,0.234627832,2050,822,0.107609327,0.185028249
8,3,0.265797392,0.21881582,0.233480176,600,1015,0.107609327,0.218130312
12,5,0.188744508,0.16878865,0.172413793,700,862,0.107609327,0.150793651
4,1,0.188744508,0.225241546,0.27833002,1505,2007,0.209605296,0.221674877
10,6,0.200784094,0.165354331,0.172954642,1145,129,0.107609327,0.181451613
4,3,0.253760206,0.262749446,0.280321328,1009,469,0.107609327,0.326890756
1,3,0.188744508,0.225241546,0.253956315,1001,985,0.107609327,0.221674877
8,7,0.253760206,0.16878865,0.217485863,1115,2218,0.209605296,0.20045045
10,3,0.193371815,0.12712259,0.182578397,820,401,0.107609327,0.114890064
6,3,0.193371815,0.234011628,0.219789132,645,1164,0.107609327,0.247524752
1,1,0.187981127,0.181372549,0.219789132,1900,954,0.307938035,0.174456032
4,5,0.188744508,0.225241546,0.182578397,1817,657,0.307938035,0.221674877
4,6,0.253760206,0.262749446,0.150485437,1019,1205,0.107609327,0.326890756
7,3,0.188744508,0.207460399,0.1360799,920,2398,0.107609327,0.171232877
8,5,0.193371815,0.169960474,0.181617647,650,347,0.107609327,0.145038973
9,5,0.156283375,0.176470588,0.199887704,1114,718,0.107609327,0.214281218
9,4,0.257645701,0.229000884,0.199887704,600,1005,0.107609327,0.355380253
1,6,0.164141953,0.266837716,0.174674958,1700,1501,0.307938035,0.159235713
6,5,0.227520436,0.18494152,0.211971026,1139,255,0.107609327,0.20395798
10,4,0.213267204,0.198960499,0.214473684,1058,226,0.107609327,0.293125135
2,2,0.193371815,0.185592186,0.182578397,1235,670,0.209605296,0.187335092
11,3,0.265797392,0.206087824,0.217485863,600,1121,0.107609327,0.229248139
6,4,0.193371815,0.201082753,0.219047619,615,1067,0.107609327,0.223931624
4,2,0.137856629,0.191876751,0.205048944,1810,562,0.307938035,0.123660193
9,1,0.227520436,0.201082753,0.200752823,1040,763,0.107609327,0.18128655
9,2,0.213267204,0.134430801,0.214473684,815,481,0.107609327,0.138939
9,2,0.193371815,0.227874564,0.194915254,1325,967,0.209605296,0.242802303
9,7,0.253760206,0.262749446,0.209386282,1837,237,0.307938035,0.326890756
8,7,0.164141953,0.158739963,0.172413793,2120,391,0.307938035,0.162127108
10,6,0.253760206,0.22991128,0.205048944,1849,612,0.307938035,0.27027027
12,1,0.193371815,0.21881582,0.181655481,615,1620,0.107609327,0.244728916
7,2,0.193371815,0.202312139,0.172413793,1030,472,0.107609327,0.235771097
8,7,0.193371815,0.100238663,0.169817927,1340,2556,0.209605296,0.080645169
9,1,0.193371815,0.201082753,0.199386503,1940,486,0.307938035,0.223931624
5,4,0.164141953,0.189175258,0.224489796,1449,919,0.209605296,0.165355073
12,5,0.193371815,0.216216216,0.1875,1655,907,0.307938035,0.22022022
9,2,0.137856629,0.175956284,0.207186974,815,488,0.107609327,0.071795301
1,2,0.253760206,0.209064327,0.186138614,1040,993,0.107609327,0.235955056
3,5,0.188744508,0.22991128,0.207186974,716,719,0.107609327,0.222398729
4,4,0.253760206,0.22991128,0.181655481,859,733,0.107609327,0.27027027
10,1,0.179017013,0.21881582,0.189844113,1325,120,0.209605296,0.177362894
9,1,0.179017013,0.22991128,0.171803653,1042,235,0.107609327,0.233243968
12,2,0.193371815,0.147994467,0.169817927,1425,308,0.209605296,0.143529412
11,3,0.193371815,0.201082753,0.186915888,1510,407,0.209605296,0.223931624
4,4,0.137856629,0.150916784,0.234,1633,818,0.209605296,0.138121553
12,3,0.179017013,0.262749446,0.138939,835,140,0.107609327,0.170087977
9,3,0.193371815,0.167164179,0.182578397,1350,633,0.209605296,0.134276253
7,2,0.213267204,0.209064327,0.207272727,1836,629,0.307938035,0.2
4,5,0.164141953,0.12712259,0.16384535,755,240,0.107609327,0.106346823
10,4,0.164141953,0.206087824,0.171803653,1646,632,0.307938035,0.198879552
11,5,0.12632594,0.100238663,0.117048346,1805,100,0.307938035,0.105386417
2,1,0.188744508,0.21881582,0.171608351,1115,964,0.107609327,0.221264368
11,1,0.193371815,0.227874564,0.178984862,1740,611,0.307938035,0.242802303
7,5,0.193371815,0.21881582,0.211535483,2045,916,0.307938035,0.244728916
4,4,0.213325183,0.135937826,0.148769076,1328,1279,0.209605296,0.135937826
5,1,0.193371815,0.201082753,0.092682928,1155,2818,0.209605296,0.223931624
11,6,0.193371815,0.197492163,0.205048944,1240,1158,0.209605296,0.223388914
5,7,0.253760206,0.26082578,0.217485863,1326,468,0.209605296,0.277970012
12,1,0.137856629,0.206087824,0.209183673,829,752,0.107609327,0.142857143
8,3,0.179017013,0.210227273,0.198044623,1024,837,0.107609327,0.198601948
5,5,0.257645701,0.266666667,0.205048944,1705,1554,0.307938035,0.30612212
10,7,0.193371815,0.21881582,0.244444444,840,639,0.107609327,0.244728916
10,1,0.179017013,0.17172702,0.172413793,600,483,0.107609327,0.097924801
9,7,0.257645701,0.170843776,0.217485863,625,950,0.107609327,0.299210323
7,5,0.253760206,0.22991128,0.144570707,1010,1250,0.107609327,0.27027027
12,2,0.193371815,0.16878865,0.181617647,755,370,0.107609327,0.211640212
4,6,0.187981127,0.185214512,0.214473684,505,386,0.107609327,0.152008884
2,3,0.179017013,0.21881582,0.23,1342,73,0.209605296,0.177362894
8,2,0.137856629,0.189175258,0.181655481,2035,214,0.307938035,0.138235294
9,5,0.179017013,0.158739963,0.264425293,1610,463,0.209605296,0.118161926
5,6,0.188744508,0.229000884,0.193975904,1707,787,0.307938035,0.227272331
8,5,0.265797392,0.262749446,0.209251101,610,1061,0.107609327,0.265305918
7,1,0.253760206,0.194444444,0.214473684,1330,547,0.209605296,0.275210683
6,2,0.187981127,0.262749446,0.123903285,1022,835,0.107609327,0.173913043
3,2,0.164141953,0.175956284,0.174674958,2110,528,0.307938035,0.185406699
4,6,0.193371815,0.191876751,0.211971026,1240,1587,0.209605296,0.185028249
4,3,0.227520436,0.201082753,0.16384535,2359,1747,0.307938035,0.18128655
4,6,0.253760206,0.16878865,0.231961045,1630,1235,0.209605296,0.20045045
3,2,0.257645701,0.170843776,0.217485863,1715,950,0.307938035,0.299210323
1,1,0.265797392,0.21881582,0.270797047,1125,483,0.107609327,0.218130312
9,1,0.193371815,0.179347826,0.178984862,930,402,0.107609327,0.208955104
8,6,0.213267204,0.189175258,0.243041121,1959,406,0.307938035,0.222222222
11,3,0.137856629,0.173010381,0.198044623,1120,258,0.107609327,0.234238363
5,6,0.265797392,0.18494152,0.211971026,1646,255,0.209605296,0.166666797
2,4,0.164141953,0.198960499,0.172413793,2225,1199,0.307938035,0.188465175
2,5,0.253760206,0.26082578,0.370120445,2030,509,0.307938035,0.277970012
6,2,0.253760206,0.142857145,0.231961045,1806,862,0.307938035,0.234591023
6,7,0.188744508,0.21881582,0.231023102,1927,804,0.307938035,0.221264368
4,2,0.200784094,0.154135338,0.158797313,2329,261,0.307938035,0.138613862
1,4,0.164141953,0.221568627,0.234,1805,1249,0.307938035,0.139824442
2,5,0.193371815,0.227874564,0.18327606,1345,1246,0.209605296,0.242802303
2,1,0.253760206,0.22991128,0.235294117,2035,299,0.307938035,0.27027027
6,3,0.164141953,0.198960499,0.159246575,2226,447,0.307938035,0.188465175
5,3,0.193371815,0.142858524,0.18327606,1900,441,0.307938035,0.094056665
2,5,0.193371815,0.266666667,0.217485863,1905,1189,0.307938035,0.192541994
12,4,0.193371815,0.185798453,0.219047619,1535,323,0.209605296,0.155377823
11,4,0.253760206,0.209064327,0.182578397,1919,675,0.307938035,0.235955056
8,6,0.137856629,0.189175258,0.167883464,1455,437,0.209605296,0.138235294
9,1,0.187981127,0.091891899,0.198044623,1138,528,0.107609327,0.134035806
5,6,0.253760206,0.191876751,0.219546742,630,675,0.107609327,0.273380785
4,1,0.193371815,0.234011628,0.211971026,850,258,0.107609327,0.247524752
5,4,0.179017013,0.191876751,0.199887704,1119,765,0.107609327,0.228368759
5,5,0.193371815,0.22991128,0.219047619,700,798,0.107609327,0.19000278
2,3,0.253760206,0.26082578,0.194444444,802,168,0.107609327,0.277970012
11,7,0.253760206,0.253932584,0.231961045,1923,1102,0.307938035,0.272699686
4,2,0.193371815,0.151915456,0.220913108,630,480,0.107609327,0.153658537
10,7,0.164141953,0.225241546,0.16384535,1505,689,0.209605296,0.194915441
12,4,0.193371815,0.163814181,0.181617647,1015,1460,0.107609327,0.133333991
11,1,0.187981127,0.212454212,0.198044623,1023,584,0.107609327,0.141964819
6,5,0.200784094,0.229000884,0.172954642,747,2520,0.107609327,0.219186922
12,2,0.164141953,0.16878865,0.16384535,1330,1947,0.209605296,0.163599182
12,7,0.257645701,0.167164179,0.248186946,2050,1166,0.307938035,0.189844113
10,3,0.188744508,0.229000884,0.280818414,1915,2393,0.307938035,0.227272331
2,6,0.193371815,0.234011628,0.231023102,1745,488,0.307938035,0.247524752
12,2,0.188744508,0.225241546,0.198044623,631,925,0.107609327,0.221674877
3,7,0.193371815,0.185592186,0.199386503,1500,759,0.209605296,0.187335092
3,5,0.253760206,0.262749446,0.225805614,1259,685,0.209605296,0.326890756
5,6,0.213267204,0.26082578,0.191255622,1141,416,0.107609327,0.229299363
8,4,0.227520436,0.158739963,0.211971026,2219,368,0.307938035,0.19395984
12,2,0.227520436,0.22991128,0.242339833,700,1012,0.107609327,0.297871787
5,6,0.179017013,0.262749446,0.167251495,1240,561,0.209605296,0.170087977
9,3,0.253760206,0.26082578,0.181617647,738,1773,0.107609327,0.277970012
3,7,0.193371815,0.21881582,0.195877381,1445,996,0.209605296,0.244728916
4,3,0.265797392,0.169902913,0.172413793,1525,589,0.209605296,0.235087052
8,2,0.179017013,0.158739963,0.195877381,1107,618,0.107609327,0.118161926
10,2,0.193371815,0.21881582,0.220913108,955,853,0.107609327,0.244728916
8,7,0.193371815,0.18494152,0.161744023,2055,621,0.307938035,0.197228145
8,2,0.193371815,0.195102041,0.144570707,1530,1086,0.209605296,0.178907721
11,3,0.193371815,0.221568627,0.205731832,735,979,0.107609327,0.201754099
9,2,0.156283375,0.195259594,0.194444444,805,636,0.107609327,0.144032922
3,5,0.253760206,0.18494152,0.219789132,1330,872,0.209605296,0.232858991
9,1,0.257645701,0.195259594,0.194444444,1543,636,0.209605296,0.25891182
12,1,0.188744508,0.263761468,0.280818414,1825,2584,0.307938035,0.1262315
4,7,0.179017013,0.168877819,0.174674958,648,257,0.107609327,0.168877819
5,5,0.188744508,0.225241546,0.170542636,1811,837,0.307938035,0.221674877
11,5,0.193371815,0.218421053,0.181617647,1055,1444,0.107609327,0.217307692
7,7,0.193371815,0.18494152,0.182578397,1655,1449,0.307938035,0.197228145
6,2,0.193371815,0.115591398,0.1360799,1330,100,0.209605296,0.046319203
6,3,0.188744508,0.151915456,0.172413793,1610,909,0.209605296,0.033945579
3,5,0.164141953,0.201082753,0.199887704,950,2248,0.107609327,0.139013453
9,2,0.188744508,0.22991128,0.234,905,867,0.107609327,0.222398729
11,5,0.193371815,0.185592186,0.191921553,1050,359,0.107609327,0.187335092
5,5,0.188744508,0.225241546,0.205048944,1805,1208,0.307938035,0.221674877
8,5,0.253760206,0.266837716,0.214473684,1514,650,0.209605296,0.313309776
1,6,0.193371815,0.179231863,0.172413793,1615,1452,0.307938035,0.314168552
4,1,0.193371815,0.147994467,0.200752823,825,569,0.107609327,0.143529412
6,6,0.137856629,0.210227273,0.205048944,1519,969,0.209605296,0.13681504
5,1,0.253760206,0.182291667,0.214473684,1739,603,0.307938035,0.208790581
9,6,0.187981127,0.156759879,0.231961045,1356,1081,0.209605296,0.229268244
12,5,0.164141953,0.198960499,0.224489796,1501,594,0.209605296,0.188465175
5,2,0.253760206,0.189175258,0.205731832,1945,719,0.307938035,0.226600985
11,7,0.213267204,0.189175258,0.203592812,1454,482,0.209605296,0.222222222
7,7,0.193371815,0.21881582,0.172954642,1215,1024,0.209605296,0.244728916
11,4,0.213267204,0.12712259,0.214473684,540,437,0.107609327,0.159045028
11,4,0.193371815,0.201082753,0.274792636,1035,758,0.107609327,0.223931624
7,5,0.179017013,0.209865859,0.166762119,2135,228,0.307938035,0.197222222
11,7,0.227520436,0.244406196,0.193975904,1840,854,0.307938035,0.266666667
1,1,0.193371815,0.166144201,0.211971026,710,345,0.107609327,0.138213403
6,6,0.187981127,0.22991128,0.228924324,2015,315,0.307938035,0.236220472
